"chr1","16068986","16074292","388595"
"chr1","16083153","16113084","54751"
"chr1","16133656","16134194","440567"
"chr1","16160709","16174642","729614"
"chr1","16174358","16266950","23013"
"chr1","16268363","16302627","7709"
"chr1","16330730","16333184","149563"
"chr1","16340522","16346089","27129"
"chr1","16345369","16360545","1187"
"chr1","16355620","16383821","1188"
"chr1","16384263","16400127","348487"
"chr1","16450831","16482582","1969"
"chr1","16524598","16539104","128272"
"chr1","16558181","16563659","79363"
"chr1","16576558","16678948","54455"
"chr1","16693524","16724643","26099"
"chr1","16722175","16763919","374955"
"chr1","16767166","16786584","55707"
"chr1","16793930","16819196","114819"
"chr1","16875408","17185516","100500876"
"chr1","16888921","16940100","55672"
"chr1","16944750","16971178","84809"
"chr1","16972068","16976915","11209"
"chr1","17017712","17046652","284729"
"chr1","17066767","17299474","9696"
"chr1","17081128","17090975","11223"
"chr1","17300998","17308081","4237"
"chr1","17312452","17338423","23400"
"chr1","17345224","17380665","6390"
"chr1","17393255","17445948","11240"
"chr1","17531620","17572501","29943"
"chr1","17575592","17610727","51702"
"chr1","17634689","17690495","23569"
"chr1","17698740","17728195","353238"
"chr1","17733250","17766250","55920"
"chr1","17846826","18024370","55160"
"chr1","18081807","18153558","81569"
"chr1","18434239","18704977","84966"
"chr1","18807423","18812480","127707"
"chr1","18957499","19075360","5081"
"chr1","19166092","19186155","80834"
"chr1","19197923","19229293","8659"
"chr1","19209695","19209769","100616120"
"chr1","19230773","19282826","126917"
"chr1","19400999","19536746","23352"
"chr1","19542157","19578053","23065"
"chr1","19578074","19586622","51154"
"chr1","19592475","19600568","246181"
"chr1","19609056","19615280","22977"
"chr1","19619740","19622230","100506730"
"chr1","19629201","19638640","8574"
"chr1","19638739","19658922","54896"
"chr1","19665266","19812066","832"
"chr1","19923470","19956315","440574"
"chr1","19923470","19984949","100532736"
"chr1","19934300","19935138","644068"
"chr1","19969722","19984949","4681"
"chr1","19991779","20006055","3362"
"chr1","20008705","20126758","255104"
"chr1","20140521","20141771","54546"
"chr1","20208887","20239437","23252"
"chr1","20246799","20250110","30814"
"chr1","20301923","20306932","5320"
"chr1","20354671","20418394","5322"
"chr1","20439142","20446059","26279"
"chr1","20465822","20476879","64600"
"chr1","20490483","20501687","391013"
"chr1","20512577","20519942","127733"
"chr1","20617411","20681387","127731"
"chr1","20686293","20755287","339505"
"chr1","20808883","20812728","55450"
"chr1","20825940","20834674","79594"
"chr1","20878931","20881513","163933"
"chr1","20915443","20945400","978"
"chr1","20959947","20978004","65018"
"chr1","20978259","20988037","1650"
"chr1","20990506","21044317","57576"
"chr1","21046224","21059330","400745"
"chr1","21069170","21113799","50809"
"chr1","21132784","21503381","8672"
"chr1","21543739","21672034","1889"
"chr1","21619782","21626362","100506801"
"chr1","21766582","21811393","84224"
"chr1","21835857","21904905","249"
"chr1","21922707","21995856","5909"
"chr1","22004791","22109688","84196"
"chr1","22138757","22151714","401944"
"chr1","22148736","22263750","3339"
"chr1","22303417","22333141","23436"
"chr1","22328148","22339035","10136"
"chr1","22351706","22357715","29092"
"chr1","22379119","22419436","998"
"chr1","22443797","22470385","54361"
"chr1","22778343","22857650","9923"
"chr1","22890003","22930087","2046"
"chr1","22963117","22966175","712"
"chr1","22970117","22974603","714"
"chr1","22979681","22988029","713"
"chr1","23037330","23241823","2048"
"chr1","23046009","23046091","100616391"
"chr1","23189651","23189719","100422914"
"chr1","23337326","23342343","729059"
"chr1","23345940","23410184","23028"
"chr1","23370797","23370865","100422866"
"chr1","23410515","23504301","7798"
"chr1","23518387","23521222","3352"
"chr1","23636275","23670853","10236"
"chr1","23685940","23696357","80818"
"chr1","23695463","23698330","148898"
"chr1","23707554","23751261","6920"
"chr1","23755055","23811057","55616"
"chr1","23832919","23857712","1870"
"chr1","23884420","23886285","3399"
"chr1","23907984","23967056","259283"
"chr1","24018268","24022915","6135"
"chr1","24069855","24088549","6924"
"chr1","24086871","24104787","100506963"
"chr1","24104875","24114722","57095"
"chr1","24117645","24122029","11313"
"chr1","24122088","24127294","2582"
"chr1","24128366","24165110","3155"
"chr1","24171571","24194859","2517"
"chr1","24200459","24239817","1269"
"chr1","24255559","24255637","100616492"
"chr1","24286300","24289949","55629"
"chr1","24292936","24306953","10772"
"chr1","24382530","24438665","127294"
"chr1","24446260","24469775","58985"
"chr1","24480646","24513765","163702"
"chr1","24526729","24538180","284632"
"chr1","24645811","24690970","57822"
"chr1","24683488","24741587","90529"
"chr1","24742244","24799473","57185"
"chr1","24822822","24828850","100750325"
"chr1","24828840","24863510","11123"
"chr1","24882566","24935818","400746"
"chr1","24969593","24999772","10250"
"chr1","25071759","25170815","25932"
"chr1","25226001","25291612","864"
"chr1","25548766","25559013","25949"
"chr1","25568739","25664656","57035"
"chr1","25598980","25656936","6007"
"chr1","25664788","25688852","23585"
"chr1","25688739","25756683","6006"
"chr1","25757387","25826698","55219"
"chr1","25870075","25895377","26119"
"chr1","25943958","26111258","57134"
"chr1","26126666","26144713","57190"
"chr1","26146396","26159433","56181"
"chr1","26146444","26150097","646471"
"chr1","26160496","26185848","79000"
"chr1","26187974","26197744","164091"
"chr1","26210676","26233368","3925"
"chr1","26232852","26232945","100500808"
"chr1","26286257","26324648","5051"
"chr1","26348270","26362954","2134"
"chr1","26364513","26372604","7780"
"chr1","26377795","26394125","84676"
"chr1","26437655","26452039","149420"
"chr1","26485510","26489119","79927"
"chr1","26496387","26497364","51042"
"chr1","26503980","26516375","10256"
"chr1","26517118","26529033","378807"
"chr1","26560692","26605299","64793"
"chr1","26606212","26608013","83442"
"chr1","26608772","26644756","91544"
"chr1","26644410","26647014","1043"
"chr1","26648349","26680621","55057"
"chr1","26688124","26699266","257101"
"chr1","26737268","26756219","79727"
"chr1","26758772","26797795","79947"
"chr1","26798901","26803133","3151"
"chr1","26856248","26901520","6195"
"chr1","26881032","26881084","100302190"
"chr1","27022521","27108601","8289"
"chr1","27114453","27124894","55650"
"chr1","27153200","27182211","84243"
"chr1","27189632","27190947","2810"
"chr1","27205872","27216869","54707"
"chr1","27216978","27226962","63906"
"chr1","27237974","27240567","8431"
"chr1","27248212","27273362","10726"
"chr1","27276046","27286901","126695"
"chr1","27320194","27327377","388610"
"chr1","27331510","27339333","115572"
"chr1","27425299","27481621","6548"
"chr1","27561006","27635124","23038"
"chr1","27648635","27662891","84065"
"chr1","27650364","27653016","644961"
"chr1","27668482","27680423","84958"
"chr1","27681669","27693337","9064"
"chr1","27695600","27701315","8547"
"chr1","27705595","27709805","388611"
"chr1","27719147","27722317","2827"
"chr1","27730733","27816678","10163"
"chr1","27860755","27930361","27245"
"chr1","27938800","27961727","2268"
"chr1","27992571","27998724","2537"
"chr1","28052489","28089423","199870"
"chr1","28099693","28150963","23673"
"chr1","28157251","28178183","5511"
"chr1","28160911","28161077","677774"
"chr1","28199054","28213193","9473"
"chr1","28218048","28241236","6118"
"chr1","28261503","28285663","27293"
"chr1","28286503","28294604","55113"
"chr1","28296854","28415148","2140"
"chr1","28473676","28520447","5724"
"chr1","28526789","28559542","22826"
"chr1","28562601","28564616","93974"
"chr1","28585962","28609002","83667"
"chr1","28655512","28662478","54797"
"chr1","28696092","28826881","65979"
"chr1","28832454","28837404","8420"
"chr1","28832454","28865708","1104"
"chr1","28879528","28905057","54952"
"chr1","28905049","28908383","85028"
"chr1","28905254","28905334","692212"
"chr1","28906275","28906405","677838"
"chr1","28906892","28907024","677825"
"chr1","28907431","28907565","692073"
"chr1","28918711","28921088","115273"
"chr1","28929608","28969604","6883"
"chr1","28975111","28975246","26824"
"chr1","28995239","29042115","10691"
"chr1","29063132","29096287","51441"
"chr1","29138653","29190208","4985"
"chr1","29213602","29446558","2035"
"chr1","29445936","29450421","399474"
"chr1","29474249","29508637","6429"
"chr1","29519384","29557454","51102"
"chr1","29563027","29653325","10076"
"chr1","31184123","31196432","4146"
"chr1","31191618","31199593","100129196"
"chr1","31205314","31230683","7805"
"chr1","31212002","31212079","100616164"
"chr1","31342312","31381480","9672"
"chr1","31404352","31538763","9698"
"chr1","31408535","31422052","692234"
"chr1","31441009","31441084","692200"
"chr1","31652591","31712734","79570"
"chr1","31732414","31769644","9410"
"chr1","31769841","31837780","51538"
"chr1","31838099","31845923","2170"
"chr1","31882411","31907527","347735"
"chr1","31971838","31974167","149086"
"chr1","31984035","31989846","284551"
"chr1","32042085","32053287","64129"
"chr1","32083300","32098119","3061"
"chr1","32095462","32110838","553115"
"chr1","32117847","32169768","1307"
"chr1","32192717","32229648","576"
"chr1","32224260","32224336","100423028"
"chr1","32256024","32281580","90853"
"chr1","32372021","32403988","8073"
"chr1","32479294","32526460","10657"
"chr1","32538502","32568467","55116"
"chr1","32573643","32642168","23633"
"chr1","32645344","32663886","200081"
"chr1","32666201","32670991","79140"
"chr1","32671235","32674288","55721"
"chr1","32674694","32681797","149069"
"chr1","32680077","32687926","56063"
"chr1","32687184","32697205","8668"
"chr1","32697260","32707311","339483"
"chr1","32712817","32714461","84734"
"chr1","32716839","32751766","3932"
"chr1","32757707","32799224","3065"
"chr1","32799429","32801840","65108"
"chr1","32826870","32827844","100128071"
"chr1","32827861","32829924","81629"
"chr1","32830704","32860062","55108"
"chr1","32930657","32953459","728116"
"chr1","32930657","33071542","653121"
"chr1","33065772","33116185","339487"
"chr1","33116748","33151812","5928"
"chr1","33145506","33168361","81493"
"chr1","33207511","33240571","57648"
"chr1","33240839","33283633","8565"
"chr1","33283042","33324480","64766"
"chr1","33327868","33338082","252995"
"chr1","33352097","33360247","3208"
"chr1","33360195","33366953","113452"
"chr1","33402049","33430286","127544"
"chr1","33473540","33502512","204"
"chr1","33546713","33586131","113451"
"chr1","33611002","33647671","55223"
"chr1","33722173","33766320","149076"
"chr1","33772366","33786699","127550"
"chr1","33789223","33896615","1912"
"chr1","33797993","33798093","100500853"
"chr1","33938231","33961995","7579"
"chr1","33979608","34631443","114784"
"chr1","34326075","34330392","127540"
"chr1","34334556","34351059","402779"
"chr1","34632623","34684731","84970"
"chr1","35220647","35224113","2709"
"chr1","35225341","35229325","127534"
"chr1","35246789","35251967","2707"
"chr1","35258170","35261348","2701"
"chr1","35315962","35325417","113444"
"chr1","35331036","35370984","58512"
"chr1","35441299","35450948","653160"
"chr1","35447126","35450948","100506144"
"chr1","35449367","35497569","9204"
"chr1","35544971","35581455","79830"
"chr1","35649200","35658743","6421"
"chr1","35734567","35887545","9202"
"chr1","35899090","36023551","79932"
"chr1","36023392","36032380","23154"
"chr1","36035412","36107445","5690"
"chr1","36038970","36060927","339488"
"chr1","36179476","36184790","127703"
"chr1","36197712","36235551","63967"
"chr1","36273827","36323490","192670"
"chr1","36335408","36389899","26523"
"chr1","36396318","36522063","192669"
"chr1","36549675","36553876","27285"
"chr1","36554452","36559533","54936"
"chr1","36560843","36565850","1296"
"chr1","36602169","36621654","27095"
"chr1","36621802","36646441","55700"
"chr1","36690016","36770957","9967"
"chr1","36771993","36790484","79729"
"chr1","36787631","36789755","55194"
"chr1","36805224","36851485","83931"
"chr1","36859030","36863493","84967"
"chr1","36883506","36916086","127700"
"chr1","36921361","36930040","64960"
"chr1","36931643","36948915","1441"
"chr1","37261127","37499844","2899"
"chr1","37627163","37627235","100422898"
"chr1","37920479","37940044","728431"
"chr1","37940118","37949978","80149"
"chr1","37955560","37980420","64769"
"chr1","37966535","37966595","100847010"
"chr1","38000049","38019945","79753"
"chr1","38022519","38032458","7802"
"chr1","38032412","38061586","29889"
"chr1","38076950","38100595","284654"
"chr1","38147241","38157888","54955"
"chr1","38158072","38175391","55143"
"chr1","38179552","38230824","284656"
"chr1","38259773","38267278","149175"
"chr1","38268613","38273865","79693"
"chr1","38273472","38275126","127687"
"chr1","38275238","38325292","4520"
"chr1","38326368","38412729","3633"
"chr1","38422651","38455761","10946"
"chr1","38462441","38471187","2275"
"chr1","38478383","38490497","51118"
"chr1","38509522","38512450","5453"
"chr1","38554902","38555001","100500801"
"chr1","38674705","38680439","339442"
"chr1","39303868","39340166","64121"
"chr1","39328161","39339050","26292"
"chr1","39328161","39347298","100527950"
"chr1","39351478","39407456","54933"
"chr1","39456915","39471737","79647"
"chr1","39491966","39500308","4725"
"chr1","39547088","39952810","23499"
"chr1","39875175","39882154","643314"
"chr1","39957317","39995541","353500"
"chr1","39987951","40025370","728448"
"chr1","40026484","40042521","8761"
"chr1","40033045","40033182","677834"
"chr1","40089102","40105348","26508"
"chr1","40124792","40137710","84618"
"chr1","40144644","40157089","51440"
"chr1","40204516","40229586","10450"
"chr1","40223902","40254533","656"
"chr1","40235196","40237020","64064"
"chr1","40306705","40349177","54802"
"chr1","40361095","40367687","4610"
"chr1","40420783","40435628","84879"
"chr1","40506254","40538321","10487"
"chr1","40538381","40563142","5538"
"chr1","40627040","40706593","6018"
"chr1","40713572","40717365","127391"
"chr1","40723721","40759856","10269"
"chr1","40766162","40783060","1298"
"chr1","40839377","40888998","64744"
"chr1","40915773","40929390","65243"
"chr1","40943301","40962015","339559"
"chr1","40974432","40982214","64789"
"chr1","40997232","41013841","127396"
"chr1","41086351","41131324","9783"
"chr1","41154751","41157933","100130557"
"chr1","41157241","41237276","4802"
"chr1","41220026","41220118","407034"
"chr1","41222955","41223044","407031"
"chr1","41249683","41306124","9132"
"chr1","41326727","41328018","163732"
"chr1","41445006","41478235","1503"
"chr1","41480261","41509562","100507178"
"chr1","41481268","41487427","200172"
"chr1","41492870","41707815","22955"
"chr1","41944445","41950344","1907"
"chr1","41972035","42501596","59269"
"chr1","42619091","42621495","2981"
"chr1","42628361","42630395","2980"
"chr1","42642209","42801548","22887"
"chr1","42846467","42889900","284716"
"chr1","42896000","42921938","84217"
"chr1","42922172","42926086","79717"
"chr1","42929024","43120335","728621"
"chr1","43124047","43142429","10465"
"chr1","43148065","43168020","4904"
"chr1","43198763","43205925","149461"
"chr1","43212005","43232755","64175"
"chr1","43232915","43241413","79078"
"chr1","43253660","43263901","100129924"
"chr1","43272722","43283059","374969"
"chr1","43282775","43310660","114625"
"chr1","43312243","43318146","51058"
"chr1","43391045","43424847","6513"
"chr1","43424719","43449029","440584"
"chr1","43613593","43622067","440585"
"chr1","43629844","43736607","10969"
"chr1","43638000","43720029","149465"
"chr1","43735664","43739673","128218"
"chr1","43747556","43751288","149466"
"chr1","43766565","43791552","7075"
"chr1","43803474","43820135","4352"
"chr1","43824625","43828873","991"
"chr1","43829067","43833745","64834"
"chr1","43849578","43855483","112950"
"chr1","43855555","43919918","23334"
"chr1","43916673","43919660","81888"
"chr1","43996546","44089343","5792"
"chr1","44115796","44171189","9682"
"chr1","44165355","44173012","100132774"
"chr1","44171494","44396837","6487"
"chr1","44398991","44402912","9048"
"chr1","44412477","44433694","9670"
"chr1","44435652","44439043","1802"
"chr1","44440601","44443972","533"
"chr1","44444873","44456843","8704"
"chr1","44457171","44497164","6536"
"chr1","44457279","44462198","149473"
"chr1","44514029","44600809","128209"
"chr1","44679124","44686351","55929"
"chr1","44686741","44820939","79033"
"chr1","44870959","45117396","55182"
"chr1","45011164","45011224","100847089"
"chr1","45119500","45140099","79639"
"chr1","45140393","45191263","339541"
"chr1","45205489","45233438","11004"
"chr1","45241245","45244412","6202"
"chr1","45241536","45241610","26811"
"chr1","45242163","45242261","94161"
"chr1","45243513","45243584","94162"
"chr1","45244061","45244130","94163"
"chr1","45249256","45253426","266675"
"chr1","45266035","45271667","1263"
"chr1","45271585","45272957","343521"
"chr1","45274153","45279801","149478"
"chr1","45285515","45308616","8643"
"chr1","45316193","45452394","8891"
"chr1","45468219","45477027","79654"
"chr1","45477804","45481341","7389"
"chr1","45482075","45672250","57643"
"chr1","45769581","45771291","400752"
"chr1","45792544","45794346","84842"
"chr1","45794913","45806142","4595"
"chr1","45805341","45809650","114034"
"chr1","45809554","45956840","10420"
"chr1","45959597","45965751","126661"
"chr1","45965855","45976739","25974"
"chr1","45976706","45988562","5052"
"chr1","46016454","46035723","10327"
"chr1","46049659","46084578","4678"
"chr1","46085715","46089731","149483"
"chr1","46092975","46152302","60313"
"chr1","46111451","46112357","728963"
"chr1","46153846","46160108","51249"
"chr1","46159997","46216485","3652"
"chr1","46269284","46501796","23139"
"chr1","46505811","46642160","8503"
"chr1","46640748","46651634","10103"
"chr1","46654352","46685977","55624"
"chr1","46669005","46686928","541468"
"chr1","46713366","46744145","8438"
"chr1","46744071","46769038","10489"
"chr1","46769379","46782447","7388"
"chr1","46805848","46830824","387338"
"chr1","46859938","46879520","2166"
"chr1","46899498","46911374","729041"
"chr1","46972667","46979886","127343"
"chr1","47004367","47035927","100507423"
"chr1","47011315","47016887","148930"
"chr1","47023078","47082563","8569"
"chr1","47073386","47082563","148932"
"chr1","47100710","47134099","64756"
"chr1","47124358","47184736","9813"
"chr1","47137496","47139256","374973"
"chr1","47139707","47157769","100130197"
"chr1","47264669","47285021","1580"
"chr1","47308766","47366147","163720"
"chr1","47394845","47407156","1579"
"chr1","47427035","47516423","260293"
"chr1","47533159","47583992","199974"
"chr1","47603106","47614526","284541"
"chr1","47644921","47646011","100874253"
"chr1","47649260","47655771","10158"
"chr1","47681962","47697892","6886"
"chr1","47694867","47779819","6491"
"chr1","47799468","47844511","51727"
"chr1","47881743","47883724","2301"
"chr1","47897806","47900313","84793"
"chr1","47901688","47906363","2306"
"chr1","48226199","48462562","388630"
"chr1","48567386","48648100","391037"
"chr1","48688356","48714316","200010"
"chr1","48761043","48937876","54558"
"chr1","48998526","50489626","84871"
"chr1","49193539","49242547","79656"
"chr1","50513685","50667540","1996"
"chr1","50883222","50889119","63950"
"chr1","50906934","51425936","11124"
"chr1","51433607","51440309","1031"
"chr1","51567905","51613754","284546"
"chr1","51701944","51739119","26994"
"chr1","51752929","51810785","22996"
"chr1","51819934","51984995","2060"
"chr1","52042850","52254891","114883"
"chr1","52254865","52344609","4898"
"chr1","52302015","52302074","100313892"
"chr1","52373627","52456436","5865"
"chr1","52485803","52521843","51060"
"chr1","52497776","52499472","112970"
"chr1","52521856","52556388","91408"
"chr1","52607765","52812358","9372"
"chr1","52816264","52831877","200014"
"chr1","52838500","52870143","4998"
"chr1","52870218","52883992","84950"
"chr1","52888947","53019130","23318"
"chr1","53068042","53074723","2882"
"chr1","53099065","53135339","348378"
"chr1","53152013","53164038","65260"
"chr1","53192130","53293013","79699"
"chr1","53308182","53360247","440590"
"chr1","53361581","53392851","55268"
"chr1","53392900","53517289","6342"
"chr1","53527723","53551174","127435"
"chr1","53552850","53608289","6512"
"chr1","53662100","53679869","1376"
"chr1","53679771","53686289","54987"
"chr1","53692563","53704282","4116"
"chr1","53704281","53708455","100507564"
"chr1","53708040","53793821","7804"
"chr1","53904042","53905693","163742"
"chr1","53925071","53933158","63948"
"chr1","53971905","54199877","148979"
"chr1","54231133","54304225","55706"
"chr1","54317391","54355487","54432"
"chr1","54359860","54376759","1733"
"chr1","54387233","54411288","51668"
"chr1","54411998","54433841","115353"
"chr1","54472970","54483859","388633"
"chr1","54497348","54519111","9528"
"chr1","54519273","54578192","127428"
"chr1","54519751","54519827","100616315"
"chr1","54604667","54618679","200008"
"chr1","54638026","54665746","606495"
"chr1","54665839","54684056","51253"
"chr1","54691103","54872068","23648"
"chr1","55007929","55100417","26027"
"chr1","55074849","55089200","338094"
"chr1","55107426","55175939","374977"
"chr1","55107426","55208328","100527960"
"chr1","55181494","55208328","7268"
"chr1","55222570","55230226","25973"
"chr1","55246751","55266941","55001"
"chr1","55271735","55307937","163747"
"chr1","55315299","55352921","1718"
"chr1","55446464","55457966","199964"
"chr1","55464616","55474465","7809"
"chr1","55505148","55530526","255738"
"chr1","55532031","55681039","23358"
"chr1","55681080","55683128","100507634"
"chr1","55691313","55691396","100616272"
"chr1","56960418","57045257","8613"
"chr1","57110989","57181008","5563"
"chr1","57184476","57285369","199920"
"chr1","57320442","57383894","731"
"chr1","57394882","57431688","732"
